,ID,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
39666,0x392d,24.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25,4.561152340821527
39667,0x966a,35.0,5.0,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Urban,11,1.509440259561283
39668,0x26cc,23.0,4.6,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,14,4.596477246435285
39669,0x1d27,21.0,4.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,15,10.641051309792738
39670,0x9aee,38.0,3.7,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,39,20.181059137200638
39671,0x3d83,21.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,12.162009006032273
39672,0x433d,24.0,5.0,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,17,9.121519225579231
39673,0x7f3a,31.0,4.8,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,42,17.07353769059465
39674,0x1e04,31.0,4.0,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,33,12.417792351385708
39675,0x7f5b,36.0,4.4,Windy,Medium,2,Snack,electric_scooter,1.0,No,Urban,34,7.683177078410288
39676,0x7c87,37.0,4.6,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,12.294166376140266
39677,0x9d51,34.0,4.9,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,3.059933328007873
39678,0x599c,23.0,4.6,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16,7.648179253529236
39679,0x5a30,21.0,4.3,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,31,13.611544388246092
39680,0x4551,27.0,4.6,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,7.64972440250561
39681,0x6499,24.0,4.6,Fog,Jam,2,Meal,scooter,0.0,No,,39,13.97195088303513
39682,0x588b,37.0,4.8,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Urban,19,10.880991591197466
39683,0x9e12,26.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,,No,Metropolitian,27,7.762480218858945
39684,0x9ea6,30.0,4.9,Fog,Jam,2,Drinks,electric_scooter,,No,Metropolitian,36,16.38489468674857
39685,0x895f,33.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,16.902495928528857
39686,0xd4d4,33.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,40,10.683765174909038
39687,0x4f3,,,,,3,Meal,electric_scooter,0.0,No,Metropolitian,24,17174.357551944027
39688,0xacf2,26.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,17,4.596632041369082
39689,0x46bc,30.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,53,13.763977224483765
39690,0xa24,50.0,6.0,,,3,Buffet,bicycle,1.0,No,Metropolitian,39,4.717601091654031
39691,0x3532,37.0,4.6,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,26,17.098804215224046
39692,0xb9dc,37.0,4.6,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,15,6.209485128834958
39693,0x92ea,30.0,4.8,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,12.58026782216666
39694,0x1b57,,,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,15,7.562980271969265
39695,0x391c,39.0,4.2,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,34,7.601368938169582
39696,0x7e1c,27.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,19,12.435256014883167
39697,0x1bf4,34.0,4.2,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,31,8.937783115325379
39698,0x611b,39.0,4.9,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29,19.76188003558885
39699,0x9a8f,25.0,4.0,Fog,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,32,7.648179253529236
39700,0x101e,20.0,4.6,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Urban,20,10.867285240517937
39701,0x66a0,30.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,6.210168035725668
39702,0x7694,36.0,4.4,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,33,9.326113870466685
39703,0x3a07,31.0,4.9,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,10,1.532351133230747
39704,0x2a4c,20.0,4.7,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,17.098804215224046
39705,0x8dd2,37.0,4.5,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,29,16.824549100056295
39706,0xcc74,31.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,4.476914564573893
39707,0x72a0,29.0,4.1,Sunny,High,0,Snack,motorcycle,2.0,No,Metropolitian,43,5.959018323574134
39708,0x2ce2,31.0,4.7,Sandstorms,High,0,Drinks,motorcycle,2.0,No,Metropolitian,44,6.209021101484128
39709,0x3037,36.0,4.6,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,28,14.021957090050957
39710,0x1162,,,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,5.959018323574134
39711,0x3be7,35.0,4.7,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,19,12.256574292837632
39712,0x5617,24.0,4.9,Windy,Low,1,Meal,scooter,0.0,No,Urban,12,10.86826311779086
39713,0x30af,29.0,4.6,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,25,20.182728114835903
39714,0x2d10,23.0,4.9,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,23,13.682516298648101
39715,0xcf9b,21.0,5.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,4.57903871624579
39716,0x9ba2,30.0,4.7,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,15,4.589038750634467
39717,0x54bb,36.0,3.6,Windy,Jam,1,Meal,scooter,0.0,Yes,Metropolitian,44,12.42124244267066
39718,0x5c56,20.0,4.8,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,10.709003371340927
39719,0x887f,37.0,4.7,Fog,Jam,2,Snack,electric_scooter,1.0,No,Urban,27,4.674318853632826
39720,0xcde9,20.0,4.9,Fog,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,41,13.215391250367563
39721,0x5035,36.0,4.7,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,28,1.4901538782348211
39722,0xc9fe,33.0,4.2,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,4.464828880620316
39723,0x5537,35.0,4.5,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,39,10.881463659625194
39724,0xa6e9,36.0,5.0,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,17,1.554619808075942
39725,0x2672,31.0,4.7,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,7.772039544729619
39726,0x3b46,24.0,4.8,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,7.573467822005023
39727,0x3dd7,31.0,4.1,Fog,Jam,2,Snack,motorcycle,1.0,No,Urban,35,16.90290998367753
39728,0x8b30,23.0,5.0,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,29,16.383856071830277
39729,0x9cb2,24.0,4.6,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,25,6.081091813761124
39730,0x1b86,36.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,4.663310851502866
39731,0x8a7e,30.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,1.5526496279714272
39732,0x6d0a,39.0,4.5,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,22,3.105355545897636
39733,0x1590,37.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,14.152800689506924
39734,0x4b4c,28.0,4.7,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,23,7.448560816528524
39735,0xbfa2,38.0,,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,16.606287778340334
39736,0x38fc,20.0,4.9,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,22,12.161016218685285
39737,0x5a13,32.0,4.8,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,19.62041929654211
39738,0x5d09,29.0,4.6,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,23,10.587588202930887
39739,0x5c91,38.0,4.6,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,29,4.596951629108698
39740,0xb27c,29.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,26,7.601362669806259
39741,0xa2b2,21.0,4.9,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,9.075423573291657
39742,0x549f,33.0,4.7,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,25,6.0371931754454975
39743,0x8f1,,,Cloudy,High,1,Meal,scooter,1.0,No,Urban,27,6.147073150981206
39744,0xae25,24.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,14,10.602450942694606
39745,0xd236,22.0,4.4,Windy,Low,0,Snack,motorcycle,,No,Metropolitian,25,1.492356823650951
39746,0xb481,29.0,4.6,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,1.5302594867794963
39747,0x492b,22.0,4.7,Stormy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,39,4.65800930083588
39748,0xa699,28.0,4.7,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,19,12.074281945544971
39749,0x1347,37.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,19.76106632827338
39750,0xae59,39.0,4.1,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,4.674184358001537
39751,0x739b,38.0,4.8,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,20,4.537940845665759
39752,0x593e,34.0,4.0,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,37,10.724517747852177
39753,0xdc05,25.0,4.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,16.113469821667486
39754,0xd0dd,,,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34,9.435201537103644
39755,0x8072,21.0,4.6,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,1.5302997781176217
39756,0x6105,21.0,4.9,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,14,12.4644226652383
39757,0x3441,24.0,4.8,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,4.674173521469315
39758,0x7f54,38.0,4.9,Windy,Low,1,Meal,scooter,1.0,No,,27,7.660840811961547
39759,0x733b,31.0,4.2,Windy,High,0,Meal,motorcycle,2.0,Yes,Metropolitian,43,6.209485214431726
39760,0x43c0,31.0,4.7,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,25,10.565936169711646
39761,0x993,25.0,4.6,Cloudy,Low,2,Drinks,scooter,,No,Metropolitian,18,4.469193824824663
39762,0x9c5,26.0,4.9,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,18,4.674153679700532
39763,0x181d,23.0,4.7,Stormy,Jam,1,Buffet,scooter,0.0,No,Urban,21,9.122100805284978
39764,0x8573,39.0,3.8,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,13.58251101109925
39765,0xe217,30.0,4.8,Fog,Medium,1,Snack,scooter,1.0,No,Urban,16,6.242010014660246
39766,0x2f5c,33.0,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,29,4.61040579441636
39767,0x42c6,29.0,4.9,Sunny,Low,1,Snack,motorcycle,,No,Metropolitian,23,3.064487106530194
39768,0xd23,30.0,4.5,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25,9.314976789037921
39769,0xe33,25.0,4.7,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,12,1.5725337265584898
39770,0x90ce,35.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,24,19.36744052558031
39771,0x3b0b,26.0,5.0,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,32,6.116387229214868
39772,0x38ca,21.0,5.0,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,9.435201537103644
39773,0x925f,27.0,4.9,Fog,Low,1,Meal,scooter,0.0,No,Urban,12,1.5297989502086433
39774,0xaf08,23.0,4.9,Sunny,Low,0,Buffet,motorcycle,,No,Metropolitian,26,13.6158334590668
39775,0x6061,20.0,4.6,Fog,High,2,Snack,motorcycle,0.0,No,Metropolitian,20,6.29013467758336
39776,0xab7c,29.0,4.5,Windy,High,0,Meal,motorcycle,0.0,No,Urban,17,6.0379902534377425
39777,0x913b,23.0,4.6,Sunny,Jam,0,Snack,motorcycle,2.0,No,,32,13.990019508115392
39778,0x8eaf,20.0,5.0,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,10,3.040539883821868
39779,0x89ea,37.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,52,20.253459166414427
39780,0x4256,,,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,27,12.07439552546008
39781,0xaf98,20.0,4.7,Fog,Jam,2,Snack,scooter,1.0,No,Urban,34,4.588360239103391
39782,0x9ec2,21.0,4.6,Fog,High,0,Drinks,motorcycle,0.0,No,Urban,20,6.050103074300551
39783,0x6b95,36.0,4.4,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Urban,31,7.790125828510814
39784,0xcf48,31.0,4.3,Fog,High,1,Meal,motorcycle,0.0,No,Urban,33,3.121260513115895
39785,0x7e24,32.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,21,16.721976048723068
39786,0xb94a,39.0,3.6,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,36,20.442929762531403
39787,0x5946,38.0,4.1,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,38,13.788581570197586
39788,0x98b6,33.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,21,4.527535938806132
39789,0x9004,20.0,4.7,Stormy,Low,2,Buffet,motorcycle,0.0,No,,10,1.5580865135451947
39790,0x9776,31.0,4.7,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,16,4.6102856655685205
39791,0xda2f,24.0,4.9,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,16.981273352016345
39792,0x5d8d,35.0,4.6,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,18,10.757204708475808
39793,0xbd7c,27.0,4.3,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,37,19.62041929654211
39794,0x6ccb,24.0,5.0,Sandstorms,Jam,1,Drinks,motorcycle,,No,Urban,15,10.865584127143416
39795,0x78e9,36.0,4.1,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,32,6.128804224188438
39796,0x8286,31.0,4.6,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,7.763607607896017
39797,0xad11,29.0,4.7,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,24,7.601681384925355
39798,0xc4eb,34.0,4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,,19,20.887107461119818
39799,0x84f9,20.0,4.7,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Urban,15,7.660895664297573
39800,0x515f,35.0,4.9,Fog,Low,2,Buffet,scooter,1.0,No,Urban,28,10.427321890444286
39801,0x4c4e,37.0,4.7,Windy,High,0,Drinks,motorcycle,1.0,Yes,Metropolitian,46,6.0499195551672
39802,0x5c70,21.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,19,16.388699354704418
39803,0x8f8e,23.0,4.6,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,36,12.435256734958136
39804,0xd38a,37.0,4.8,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,19,5.860416837848514
39805,0xbb1e,20.0,4.7,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,19.761110067716224
39806,0x969a,37.0,4.0,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,31,19.362698667935444
39807,0x974a,26.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,45,16.63651695457865
39808,0x76b7,38.0,4.0,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,34,12.41857563758714
39809,0xbdb9,23.0,4.7,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,23,10.602582382281538
39810,0x8020,20.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,12.073551890524271
39811,0x5464,37.0,4.5,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,21,16.825674553475086
39812,0x181f,34.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,7.601368938169582
39813,0xa255,28.0,4.1,Cloudy,Jam,1,Drinks,scooter,2.0,No,,35,17.09792543533538
39814,0x10db,24.0,4.9,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,25,19.61865601366183
39815,0x6af0,34.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,49,9.219783818006203
39816,0x24c5,22.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,17.137414711860412
39817,0xbb2c,33.0,4.7,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,1.5525569816082048
39818,0xd4bb,28.0,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,11.747351282837295
39819,0x887a,37.0,4.8,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,6.2323930499661815
39820,0xbb24,31.0,4.8,Windy,Medium,2,Snack,motorcycle,1.0,No,Urban,28,17.09838536202398
39821,0x485b,29.0,5.0,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,15,13.613850325897088
39822,0x706f,39.0,4.6,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,34,6.232189890673825
39823,0xb23a,27.0,4.3,Fog,Jam,1,Snack,scooter,1.0,No,Urban,31,19.889978303746236
39824,0xc9f,29.0,4.7,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,21,7.573225613543872
39825,0x155a,39.0,4.6,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,31,9.219905581297702
39826,0xcc28,39.0,4.8,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,10.594444749361212
39827,0x8f0d,35.0,4.8,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,3.116222885403881
39828,0x3908,29.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,23,7.77252320049916
39829,0x3a7c,25.0,4.7,Windy,Low,2,Snack,electric_scooter,0.0,No,Urban,10,9.326651351852167
39830,0xbcb9,22.0,4.9,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,10.70416127123685
39831,0x4e89,23.0,4.6,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,19,19.663125922537017
39832,0xb0e2,34.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,4.589265860302206
39833,0x43ca,20.0,4.5,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,11,9.121089774621696
39834,0x125f,20.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,20,19.364277132210358
39835,0xa9c1,26.0,4.6,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,10,7.7613504049535935
39836,0x22f8,22.0,4.6,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,10,9.077679565380434
39837,0x4fc8,28.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,44,20.179849220540632
39838,0xbbc2,20.0,4.9,Sandstorms,High,1,Buffet,scooter,1.0,No,Metropolitian,26,3.073687982401827
39839,0x6b12,33.0,4.1,Sandstorms,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,47,7.573406195279292
39840,0xbc78,26.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,19.87568060491353
39841,0x8876,36.0,4.5,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,28,1.5093844905279536
39842,0x5786,26.0,4.7,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,23,4.596745626394614
39843,0x514b,30.0,4.9,Windy,Medium,0,Drinks,motorcycle,1.0,No,Urban,27,6.218076509050242
39844,0x9100,39.0,4.8,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,29,7.683355299985663
39845,0xb44,31.0,4.2,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,40,20.253058591954634
39846,0x4368,38.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,26,3.0642670718363476
39847,0xd419,34.0,5.0,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,31,8.92908688862677
39848,0x5b1,,,,,3,Meal,electric_scooter,0.0,No,Metropolitian,16,1.5126165196659798
39849,0x443,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,54,17183.119929871867
39850,0x6dd6,28.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,19.36342948175045
39851,0x47bb,21.0,4.2,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,40,7.652510173194676
39852,0xbe98,28.0,4.9,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,23,6.11986671196581
39853,0x634,,,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Semi-Urban,48,3888.6833850956205
39854,0x73a0,28.0,5.0,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,21,3.073782598788473
39855,0xc445,25.0,4.7,Sandstorms,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,20,7.862668167467362
39856,0x6c8d,20.0,4.8,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,23,3.0734222595348126
39857,0xbb60,24.0,4.8,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,13.788480752443377
39858,0x4730,32.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,51,16.600060265872717
39859,0x8a8a,34.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,39,20.856833724793514
39860,0x6582,27.0,4.8,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,13,6.050438648786226
39861,0xce33,38.0,5.0,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,35,16.647299687265512
39862,0xb95a,35.0,4.8,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,12.419649807496642
39863,0x3861,37.0,4.9,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,9.32635938541658
39864,0x1bba,20.0,4.8,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,18,4.657133018447811
39865,0x58b3,31.0,4.7,Sunny,High,1,Drinks,motorcycle,1.0,No,Metropolitian,19,6.218002348642889
39866,0xa29e,26.0,4.9,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,21,3.0406667988396068
39867,0xb7ce,39.0,4.6,Windy,Medium,0,Meal,motorcycle,0.0,No,Urban,35,7.862668167467362
39868,0x928,,,Cloudy,Medium,2,Drinks,scooter,2.0,No,Metropolitian,36,12.420728618674662
39869,0x5bc,,,Cloudy,Low,2,Meal,electric_scooter,,No,Metropolitian,32,20.255102938341714
39870,0xae93,36.0,4.6,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,25,1.5725337265584898
39871,0x381b,36.0,4.8,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,16,10.563519849283493
39872,0xd5a4,35.0,4.8,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,19.672892814748867
39873,0x4cf0,32.0,4.7,Sandstorms,High,1,Drinks,scooter,1.0,No,Urban,33,3.1161423845696086
39874,0x8e0,,,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,4.5891245708677495
39875,0x7dbb,32.0,4.9,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,21,17.076787116439924
39876,0x4a71,38.0,4.3,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,3.073616935330218
39877,0xc679,26.0,4.8,Cloudy,Medium,2,Snack,scooter,0.0,No,Urban,10,5.860416837848514
39878,0x9e8c,30.0,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,10.724879289285115
39879,0x3554,37.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,23,4.657671709829313
39880,0x9e3c,34.0,4.3,Windy,Jam,2,Meal,motorcycle,1.0,No,Urban,31,10.641051309792738
39881,0x7e8f,33.0,3.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,33,16.72141633131098
39882,0xc3b9,33.0,4.7,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20.968993556049586
39883,0x57e3,25.0,4.7,Windy,Medium,1,Snack,scooter,1.0,No,Urban,26,16.720596676658047
39884,0x1c85,25.0,5.0,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,44,16.852118690761422
39885,0x3f3f,28.0,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,18,1.5297435089302718
39886,0x7d7a,28.0,4.9,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,28,10.724956120107805
39887,0x6369,33.0,3.7,Stormy,Medium,2,Drinks,scooter,2.0,No,Metropolitian,37,13.681056958969442
39888,0x437b,28.0,4.4,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,33,13.76389621081436
39889,0x94d8,22.0,4.7,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,16,4.656983637835054
39890,0x4667,23.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,10.602164852110478
39891,0x5c50,25.0,4.7,Stormy,Jam,2,Snack,scooter,0.0,No,Urban,16,7.660582694240801
39892,0x75ea,22.0,5.0,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,7.56210871760529
39893,0x2d30,36.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,28,8.93868587415509
39894,0xc2cd,28.0,4.7,Fog,Jam,0,Drinks,motorcycle,0.0,No,Urban,26,9.435201537103644
39895,0x10c1,30.0,4.4,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,49,12.463943835724862
39896,0x6bb9,32.0,4.9,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,28,4.560734055381758
39897,0x6b69,32.0,3.5,Windy,Medium,2,Snack,motorcycle,1.0,No,Urban,36,12.435806040948572
39898,0x4162,25.0,4.5,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,28,13.681485556947163
39899,0x68f1,31.0,4.6,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Urban,29,4.717601091654031
39900,0x1519,32.0,5.0,Stormy,High,1,Drinks,scooter,0.0,No,Metropolitian,26,6.29013467758336
